frame_id,scenario,timestamp,detection_latency_ms,fps,object_count
1708,S2,2026-06-09T14:40:03.132Z,11.93,53.0,1
1709,S2,2026-06-09T14:40:03.149Z,10.90,53.0,1
1710,S2,2026-06-09T14:40:03.166Z,12.14,53.0,1
1711,S2,2026-06-09T14:40:03.182Z,11.87,53.0,1
1712,S2,2026-06-09T14:40:03.199Z,11.98,53.0,1
1713,S2,2026-06-09T14:40:03.215Z,10.81,53.0,1
1714,S2,2026-06-09T14:40:03.232Z,10.98,53.0,1
1715,S2,2026-06-09T14:40:03.249Z,12.33,53.0,1
1716,S2,2026-06-09T14:40:03.278Z,23.35,53.0,1
1717,S2,2026-06-09T14:40:03.299Z,11.12,53.0,1
1718,S2,2026-06-09T14:40:03.316Z,12.08,53.0,1
1719,S2,2026-06-09T14:40:03.332Z,12.21,53.0,1
1720,S2,2026-06-09T14:40:03.349Z,12.17,53.0,1
1721,S2,2026-06-09T14:40:03.366Z,10.95,53.0,1
1722,S2,2026-06-09T14:40:03.382Z,11.82,53.0,1
1723,S2,2026-06-09T14:40:03.399Z,12.11,53.0,1
1724,S2,2026-06-09T14:40:03.416Z,10.88,53.0,1
1725,S2,2026-06-09T14:40:03.432Z,11.93,53.0,1
1726,S2,2026-06-09T14:40:03.449Z,10.84,53.0,1
1727,S2,2026-06-09T14:40:03.466Z,12.13,53.0,1
1728,S2,2026-06-09T14:40:03.495Z,24.48,53.0,1
1729,S2,2026-06-09T14:40:03.516Z,11.17,53.0,1
1730,S2,2026-06-09T14:40:03.532Z,11.96,53.0,1
1731,S2,2026-06-09T14:40:03.549Z,12.19,53.0,1
1732,S2,2026-06-09T14:40:03.566Z,11.00,53.0,1
1733,S2,2026-06-09T14:40:03.582Z,11.87,53.0,1
1734,S2,2026-06-09T14:40:03.599Z,12.17,53.0,1
1735,S2,2026-06-09T14:40:03.616Z,11.92,53.0,1
1736,S2,2026-06-09T14:40:03.632Z,10.93,53.0,1
1737,S2,2026-06-09T14:40:03.649Z,12.13,53.0,1
1738,S2,2026-06-09T14:40:03.666Z,12.05,53.0,1
1739,S2,2026-06-09T14:40:03.683Z,11.19,53.0,1
1740,S2,2026-06-09T14:40:03.699Z,11.95,53.0,1
1741,S2,2026-06-09T14:40:03.716Z,11.08,53.0,1
1742,S2,2026-06-09T14:40:03.732Z,12.33,53.0,1
1743,S2,2026-06-09T14:40:03.749Z,12.43,53.0,1
1744,S2,2026-06-09T14:40:03.765Z,11.78,53.0,1
1745,S2,2026-06-09T14:40:03.782Z,12.12,53.0,1
1746,S2,2026-06-09T14:40:03.799Z,11.89,53.0,1
1747,S2,2026-06-09T14:40:03.816Z,10.99,53.0,1
